"","state","cases","deaths","date","full","lat","long"
"10640","ND","39.0","1.0",2020-06-11,"North Dakota","47.4501","-100.4659"
"10641","ND","374.0","2.0",2020-08-28,"North Dakota","47.4501","-100.4659"
"10642","ND","555.0","18.0",2020-12-04,"North Dakota","47.4501","-100.4659"
"10643","ND","270.0","5.0",2020-12-22,"North Dakota","47.4501","-100.4659"
"10644","ND","26.0","0.0",2020-03-28,"North Dakota","47.4501","-100.4659"
"10645","ND","0.0","0.0",2020-01-25,"North Dakota","47.4501","-100.4659"
"10646","ND","21.0","0.0",2020-04-05,"North Dakota","47.4501","-100.4659"
"10647","ND","1101.0","11.0",2020-11-07,"North Dakota","47.4501","-100.4659"
"10648","ND","25.0","0.0",2020-06-22,"North Dakota","47.4501","-100.4659"
"10649","ND","1172.0","16.0",2020-11-02,"North Dakota","47.4501","-100.4659"
"10650","ND","0.0","0.0",2020-02-05,"North Dakota","47.4501","-100.4659"
"10651","ND","7.0","1.0",2020-06-23,"North Dakota","47.4501","-100.4659"
"10652","ND","361.0","9.0",2020-12-06,"North Dakota","47.4501","-100.4659"
"10653","ND","1353.0","13.0",2020-10-29,"North Dakota","47.4501","-100.4659"
"10654","ND","138.0","0.0",2021-02-02,"North Dakota","47.4501","-100.4659"
"10655","ND","467.0","3.0",2020-09-11,"North Dakota","47.4501","-100.4659"
"10656","ND","135.0","2.0",2020-08-17,"North Dakota","47.4501","-100.4659"
"10657","ND","13.0","0.0",2020-04-04,"North Dakota","47.4501","-100.4659"
"10658","ND","108.0","0.0",2020-07-13,"North Dakota","47.4501","-100.4659"
"10659","ND","251.0","0.0",2020-12-19,"North Dakota","47.4501","-100.4659"
"10660","ND","238.0","0.0",2020-08-25,"North Dakota","47.4501","-100.4659"
"10661","ND","312.0","3.0",2020-10-04,"North Dakota","47.4501","-100.4659"
"10662","ND","889.0","15.0",2020-10-26,"North Dakota","47.4501","-100.4659"
"10663","ND","10.0","1.0",2020-03-27,"North Dakota","47.4501","-100.4659"
"10664","ND","703.0","13.0",2020-11-27,"North Dakota","47.4501","-100.4659"
"10665","ND","124.0","1.0",2020-08-23,"North Dakota","47.4501","-100.4659"
"10666","ND","790.0","5.0",2020-11-26,"North Dakota","47.4501","-100.4659"
"10667","ND","34.0","1.0",2020-05-30,"North Dakota","47.4501","-100.4659"
"10668","ND","36.0","0.0",2020-06-12,"North Dakota","47.4501","-100.4659"
"10669","ND","2.0","0.0",2020-03-22,"North Dakota","47.4501","-100.4659"
"10670","ND","48.0","0.0",2020-06-01,"North Dakota","47.4501","-100.4659"
"10671","ND","172.0","5.0",2020-08-10,"North Dakota","47.4501","-100.4659"
"10672","ND","197.0","3.0",2021-01-21,"North Dakota","47.4501","-100.4659"
"10673","ND","39.0","2.0",2020-05-29,"North Dakota","47.4501","-100.4659"
"10674","ND","134.0","2.0",2020-05-21,"North Dakota","47.4501","-100.4659"
"10675","ND","12.0","1.0",2020-04-07,"North Dakota","47.4501","-100.4659"
"10676","ND","2333.0","16.0",2020-12-08,"North Dakota","47.4501","-100.4659"
"10677","ND","864.0","18.0",2020-10-15,"North Dakota","47.4501","-100.4659"
"10678","ND","229.0","1.0",2020-08-24,"North Dakota","47.4501","-100.4659"
"10679","ND","508.0","12.0",2020-10-12,"North Dakota","47.4501","-100.4659"
"10680","ND","1404.0","23.0",2020-11-19,"North Dakota","47.4501","-100.4659"
"10681","ND","594.0","7.0",2020-11-29,"North Dakota","47.4501","-100.4659"
"10682","ND","232.0","2.0",2020-08-20,"North Dakota","47.4501","-100.4659"
"10683","ND","31.0","0.0",2020-06-25,"North Dakota","47.4501","-100.4659"
"10684","ND","0.0","0.0",2020-03-15,"North Dakota","47.4501","-100.4659"
"10685","ND","167.0","2.0",2021-01-12,"North Dakota","47.4501","-100.4659"
"10686","ND","1429.0","10.0",2020-11-12,"North Dakota","47.4501","-100.4659"
"10687","ND","64.0","1.0",2020-04-26,"North Dakota","47.4501","-100.4659"
"10688","ND","1143.0","6.0",2020-11-21,"North Dakota","47.4501","-100.4659"
"10689","ND","42.0","0.0",2020-06-17,"North Dakota","47.4501","-100.4659"
"10690","ND","499.0","10.0",2020-10-20,"North Dakota","47.4501","-100.4659"
"10691","ND","71.0","1.0",2020-06-06,"North Dakota","47.4501","-100.4659"
"10692","ND","49.0","0.0",2020-04-28,"North Dakota","47.4501","-100.4659"
"10693","ND","103.0","1.0",2020-07-15,"North Dakota","47.4501","-100.4659"
"10694","ND","0.0","0.0",2020-01-29,"North Dakota","47.4501","-100.4659"
"10695","ND","0.0","0.0",2020-02-14,"North Dakota","47.4501","-100.4659"
"10696","ND","88.0","1.0",2020-05-22,"North Dakota","47.4501","-100.4659"
"10697","ND","33.0","1.0",2020-06-03,"North Dakota","47.4501","-100.4659"
"10698","ND","30.0","1.0",2020-04-23,"North Dakota","47.4501","-100.4659"
"10699","ND","494.0","21.0",2020-12-17,"North Dakota","47.4501","-100.4659"
"10700","ND","1765.0","17.0",2020-11-05,"North Dakota","47.4501","-100.4659"
"10701","ND","22.0","0.0",2020-06-14,"North Dakota","47.4501","-100.4659"
"10702","ND","17.0","2.0",2020-05-27,"North Dakota","47.4501","-100.4659"
"10703","ND","120.0","0.0",2021-01-08,"North Dakota","47.4501","-100.4659"
"10704","ND","42.0","1.0",2020-05-28,"North Dakota","47.4501","-100.4659"
"10705","ND","1536.0","28.0",2020-11-04,"North Dakota","47.4501","-100.4659"
"10706","ND","151.0","1.0",2021-01-19,"North Dakota","47.4501","-100.4659"
"10707","ND","527.0","6.0",2020-10-07,"North Dakota","47.4501","-100.4659"
"10708","ND","0.0","0.0",2020-02-15,"North Dakota","47.4501","-100.4659"
"10709","ND","27.0","0.0",2020-05-10,"North Dakota","47.4501","-100.4659"
"10710","ND","275.0","17.0",2020-12-31,"North Dakota","47.4501","-100.4659"
"10711","ND","89.0","0.0",2020-04-18,"North Dakota","47.4501","-100.4659"
"10712","ND","0.0","0.0",2020-03-02,"North Dakota","47.4501","-100.4659"
"10713","ND","164.0","2.0",2021-01-18,"North Dakota","47.4501","-100.4659"
"10714","ND","1.0","0.0",2020-03-12,"North Dakota","47.4501","-100.4659"
"10715","ND","104.0","3.0",2021-01-29,"North Dakota","47.4501","-100.4659"
"10716","ND","153.0","2.0",2021-01-28,"North Dakota","47.4501","-100.4659"
"10717","ND","19.0","0.0",2020-06-08,"North Dakota","47.4501","-100.4659"
"10718","ND","39.0","2.0",2021-02-09,"North Dakota","47.4501","-100.4659"
"10719","ND","181.0","2.0",2020-08-07,"North Dakota","47.4501","-100.4659"
"10720","ND","0.0","0.0",2020-03-08,"North Dakota","47.4501","-100.4659"
"10721","ND","21.0","4.0",2020-06-02,"North Dakota","47.4501","-100.4659"
"10722","ND","120.0","1.0",2020-08-05,"North Dakota","47.4501","-100.4659"
"10723","ND","57.0","-9.0",2020-07-04,"North Dakota","47.4501","-100.4659"
"10724","ND","151.0","1.0",2020-08-13,"North Dakota","47.4501","-100.4659"
"10725","ND","0.0","0.0",2020-01-31,"North Dakota","47.4501","-100.4659"
"10726","ND","0.0","0.0",2020-03-13,"North Dakota","47.4501","-100.4659"
"10727","ND","123.0","1.0",2020-07-14,"North Dakota","47.4501","-100.4659"
"10728","ND","0.0","0.0",2020-03-11,"North Dakota","47.4501","-100.4659"
"10729","ND","160.0","2.0",2020-07-21,"North Dakota","47.4501","-100.4659"
"10730","ND","0.0","0.0",2020-02-23,"North Dakota","47.4501","-100.4659"
"10731","ND","588.0","15.0",2020-10-09,"North Dakota","47.4501","-100.4659"
"10732","ND","477.0","6.0",2020-12-05,"North Dakota","47.4501","-100.4659"
"10733","ND","502.0","3.0",2020-10-05,"North Dakota","47.4501","-100.4659"
"10734","ND","668.0","34.0",2020-12-16,"North Dakota","47.4501","-100.4659"
"10735","ND","472.0","6.0",2020-10-11,"North Dakota","47.4501","-100.4659"
"10736","ND","282.0","11.0",2021-01-07,"North Dakota","47.4501","-100.4659"
"10737","ND","1031.0","12.0",2020-11-10,"North Dakota","47.4501","-100.4659"
"10738","ND","10.0","1.0",2020-04-14,"North Dakota","47.4501","-100.4659"
"10739","ND","0.0","0.0",2020-01-26,"North Dakota","47.4501","-100.4659"
"10740","ND","107.0","1.0",2020-07-19,"North Dakota","47.4501","-100.4659"
"10741","ND","935.0","8.0",2020-10-23,"North Dakota","47.4501","-100.4659"
"10742","ND","150.0","3.0",2021-01-16,"North Dakota","47.4501","-100.4659"
"10743","ND","887.0","9.0",2020-10-21,"North Dakota","47.4501","-100.4659"
"10744","ND","259.0","3.0",2020-09-27,"North Dakota","47.4501","-100.4659"
"10745","ND","271.0","6.0",2020-12-28,"North Dakota","47.4501","-100.4659"
"10746","ND","140.0","0.0",2020-07-25,"North Dakota","47.4501","-100.4659"
"10747","ND","42.0","0.0",2020-04-29,"North Dakota","47.4501","-100.4659"
"10748","ND","18.0","1.0",2020-04-09,"North Dakota","47.4501","-100.4659"
"10749","ND","39.0","2.0",2020-05-09,"North Dakota","47.4501","-100.4659"
"10750","ND","0.0","0.0",2020-02-12,"North Dakota","47.4501","-100.4659"
"10751","ND","887.0","9.0",2020-10-22,"North Dakota","47.4501","-100.4659"
"10752","ND","2.0","0.0",2020-12-15,"North Dakota","47.4501","-100.4659"
"10753","ND","201.0","0.0",2020-08-12,"North Dakota","47.4501","-100.4659"
"10754","ND","0.0","0.0",2020-02-28,"North Dakota","47.4501","-100.4659"
"10755","ND","714.0","6.0",2020-11-22,"North Dakota","47.4501","-100.4659"
"10756","ND","97.0","0.0",2021-01-23,"North Dakota","47.4501","-100.4659"
"10757","ND","419.0","5.0",2020-09-28,"North Dakota","47.4501","-100.4659"
"10758","ND","85.0","2.0",2020-08-11,"North Dakota","47.4501","-100.4659"
"10759","ND","53.0","1.0",2020-05-24,"North Dakota","47.4501","-100.4659"
"10760","ND","1004.0","37.0",2020-11-23,"North Dakota","47.4501","-100.4659"
"10761","ND","39.0","5.0",2020-06-05,"North Dakota","47.4501","-100.4659"
"10762","ND","65.0","9.0",2020-07-03,"North Dakota","47.4501","-100.4659"
"10763","ND","0.0","0.0",2020-01-24,"North Dakota","47.4501","-100.4659"
"10764","ND","0.0","0.0",2020-03-01,"North Dakota","47.4501","-100.4659"
"10765","ND","115.0","8.0",2021-01-15,"North Dakota","47.4501","-100.4659"
"10766","ND","9.0","1.0",2020-04-10,"North Dakota","47.4501","-100.4659"
"10767","ND","351.0","0.0",2020-09-19,"North Dakota","47.4501","-100.4659"
"10768","ND","1127.0","7.0",2020-10-31,"North Dakota","47.4501","-100.4659"
"10769","ND","0.0","0.0",2020-02-19,"North Dakota","47.4501","-100.4659"
"10770","ND","243.0","8.0",2021-01-13,"North Dakota","47.4501","-100.4659"
"10771","ND","125.0","0.0",2020-08-02,"North Dakota","47.4501","-100.4659"
"10772","ND","362.0","2.0",2020-09-02,"North Dakota","47.4501","-100.4659"
"10773","ND","332.0","2.0",2020-08-30,"North Dakota","47.4501","-100.4659"
"10774","ND","0.0","0.0",2020-02-17,"North Dakota","47.4501","-100.4659"
"10775","ND","0.0","0.0",2020-02-26,"North Dakota","47.4501","-100.4659"
"10776","ND","140.0","1.0",2020-08-22,"North Dakota","47.4501","-100.4659"
"10777","ND","403.0","27.0",2020-11-30,"North Dakota","47.4501","-100.4659"
"10778","ND","434.0","8.0",2020-09-24,"North Dakota","47.4501","-100.4659"
"10779","ND","845.0","8.0",2020-10-24,"North Dakota","47.4501","-100.4659"
"10780","ND","148.0","2.0",2020-08-03,"North Dakota","47.4501","-100.4659"
"10781","NE","493.0","1.0",2020-09-23,"Nebraska","41.5378","-99.7951"
"10782","NE","899.0","11.0",2020-10-21,"Nebraska","41.5378","-99.7951"
"10783","NE","278.0","3.0",2020-08-21,"Nebraska","41.5378","-99.7951"
"10784","NE","120.0","0.0",2020-06-13,"Nebraska","41.5378","-99.7951"
"10785","NE","446.0","10.0",2021-02-08,"Nebraska","41.5378","-99.7951"
"10786","NE","440.0","5.0",2021-01-18,"Nebraska","41.5378","-99.7951"
"10787","NE","266.0","3.0",2020-06-02,"Nebraska","41.5378","-99.7951"
"10788","NE","397.0","9.0",2020-09-22,"Nebraska","41.5378","-99.7951"
"10789","NE","379.0","3.0",2020-08-26,"Nebraska","41.5378","-99.7951"
"10790","NE","318.0","-2.0",2020-07-14,"Nebraska","41.5378","-99.7951"
"10791","NE","977.0","11.0",2020-10-22,"Nebraska","41.5378","-99.7951"
"10792","NE","738.0","3.0",2021-01-03,"Nebraska","41.5378","-99.7951"
"10793","NE","11.0","0.0",2020-03-25,"Nebraska","41.5378","-99.7951"
"10794","NE","1516.0","8.0",2020-12-30,"Nebraska","41.5378","-99.7951"
"10795","NE","296.0","3.0",2020-04-26,"Nebraska","41.5378","-99.7951"
"10796","NE","221.0","7.0",2020-05-19,"Nebraska","41.5378","-99.7951"
"10797","NE","1006.0","4.0",2021-01-09,"Nebraska","41.5378","-99.7951"
"10798","NE","293.0","0.0",2021-01-24,"Nebraska","41.5378","-99.7951"
"10799","NE","155.0","-1.0",2020-07-07,"Nebraska","41.5378","-99.7951"
"10800","NE","333.0","2.0",2020-05-03,"Nebraska","41.5378","-99.7951"
"10801","NE","546.0","1.0",2021-01-02,"Nebraska","41.5378","-99.7951"
"10802","NE","924.0","3.0",2020-10-14,"Nebraska","41.5378","-99.7951"
"10803","NE","355.0","4.0",2020-05-05,"Nebraska","41.5378","-99.7951"
"10804","NE","1436.0","11.0",2021-01-06,"Nebraska","41.5378","-99.7951"
"10805","NE","0.0","0.0",2021-01-29,"Nebraska","41.5378","-99.7951"
"10806","NE","1.0","0.0",2020-03-07,"Nebraska","41.5378","-99.7951"
"10807","NE","81.0","0.0",2020-09-06,"Nebraska","41.5378","-99.7951"
"10808","NE","1169.0","8.0",2020-10-28,"Nebraska","41.5378","-99.7951"
"10809","NE","120.0","0.0",2020-07-18,"Nebraska","41.5378","-99.7951"
"10810","NE","251.0","0.0",2020-05-30,"Nebraska","41.5378","-99.7951"
"10811","NE","25.0","0.0",2020-03-30,"Nebraska","41.5378","-99.7951"
"10812","NE","301.0","0.0",2021-02-07,"Nebraska","41.5378","-99.7951"
"10813","NE","276.0","6.0",2020-05-20,"Nebraska","41.5378","-99.7951"
"10814","NE","283.0","5.0",2020-08-07,"Nebraska","41.5378","-99.7951"
"10815","NE","0.0","0.0",2020-03-04,"Nebraska","41.5378","-99.7951"
"10816","NE","45.0","4.0",2020-04-08,"Nebraska","41.5378","-99.7951"
"10817","NE","117.0","-1.0",2020-07-06,"Nebraska","41.5378","-99.7951"
"10818","NE","2369.0","19.0",2020-11-13,"Nebraska","41.5378","-99.7951"
"10819","NE","301.0","0.0",2020-08-25,"Nebraska","41.5378","-99.7951"
"10820","NE","198.0","2.0",2020-07-09,"Nebraska","41.5378","-99.7951"
"10821","NE","431.0","6.0",2020-09-25,"Nebraska","41.5378","-99.7951"
"10822","NE","356.0","0.0",2020-07-24,"Nebraska","41.5378","-99.7951"
"10823","NE","865.0","6.0",2021-01-21,"Nebraska","41.5378","-99.7951"
"10824","NE","341.0","6.0",2020-05-14,"Nebraska","41.5378","-99.7951"
"10825","NE","129.0","1.0",2020-06-24,"Nebraska","41.5378","-99.7951"
"10826","NE","646.0","15.0",2021-01-25,"Nebraska","41.5378","-99.7951"
"10827","NE","2812.0","10.0",2020-11-18,"Nebraska","41.5378","-99.7951"
"10828","NE","102.0","0.0",2020-07-19,"Nebraska","41.5378","-99.7951"
"10829","NE","9.0","0.0",2020-03-26,"Nebraska","41.5378","-99.7951"
"10830","NE","2876.0","4.0",2020-11-26,"Nebraska","41.5378","-99.7951"
"10831","NE","180.0","0.0",2020-08-01,"Nebraska","41.5378","-99.7951"
"10832","NE","317.0","0.0",2020-08-29,"Nebraska","41.5378","-99.7951"
"10833","NE","311.0","3.0",2020-04-25,"Nebraska","41.5378","-99.7951"
"10834","NE","187.0","0.0",2020-04-19,"Nebraska","41.5378","-99.7951"
"10835","NE","12.0","0.0",2020-03-29,"Nebraska","41.5378","-99.7951"
"10836","NE","244.0","8.0",2020-06-01,"Nebraska","41.5378","-99.7951"
"10837","NE","174.0","5.0",2020-04-20,"Nebraska","41.5378","-99.7951"
"10838","NE","41.0","1.0",2020-04-02,"Nebraska","41.5378","-99.7951"
"10839","NE","0.0","0.0",2020-03-13,"Nebraska","41.5378","-99.7951"
"10840","NE","1605.0","9.0",2020-10-29,"Nebraska","41.5378","-99.7951"
"10841","NE","327.0","0.0",2020-05-23,"Nebraska","41.5378","-99.7951"
"10842","NE","1114.0","2.0",2020-11-27,"Nebraska","41.5378","-99.7951"
"10843","NE","222.0","0.0",2020-08-04,"Nebraska","41.5378","-99.7951"
"10844","NE","1122.0","108.0",2021-01-07,"Nebraska","41.5378","-99.7951"
"10845","NE","16.0","2.0",2020-03-27,"Nebraska","41.5378","-99.7951"
"10846","NE","1517.0","20.0",2020-12-15,"Nebraska","41.5378","-99.7951"
"10847","NE","224.0","0.0",2020-07-08,"Nebraska","41.5378","-99.7951"
"10848","NE","909.0","10.0",2021-01-22,"Nebraska","41.5378","-99.7951"
"10849","NE","434.0","1.0",2020-09-26,"Nebraska","41.5378","-99.7951"
"10850","NE","54.0","1.0",2020-04-09,"Nebraska","41.5378","-99.7951"
"10851","NE","0.0","0.0",2020-03-08,"Nebraska","41.5378","-99.7951"
"10852","NE","237.0","4.0",2020-05-22,"Nebraska","41.5378","-99.7951"
"10853","NE","0.0","0.0",2020-01-29,"Nebraska","41.5378","-99.7951"
"10854","NE","265.0","3.0",2020-07-29,"Nebraska","41.5378","-99.7951"
"10855","NE","254.0","0.0",2020-08-03,"Nebraska","41.5378","-99.7951"
"10856","NE","38.0","2.0",2020-04-04,"Nebraska","41.5378","-99.7951"
"10857","NE","192.0","0.0",2020-09-04,"Nebraska","41.5378","-99.7951"
"10858","NE","89.0","0.0",2020-09-07,"Nebraska","41.5378","-99.7951"
"10859","NE","1238.0","0.0",2020-10-11,"Nebraska","41.5378","-99.7951"
"10860","NE","126.0","4.0",2020-06-15,"Nebraska","41.5378","-99.7951"
"10861","NE","296.0","1.0",2020-07-22,"Nebraska","41.5378","-99.7951"
"10862","NE","0.0","0.0",2020-02-06,"Nebraska","41.5378","-99.7951"
"10863","NE","57.0","1.0",2020-04-13,"Nebraska","41.5378","-99.7951"
"10864","NE","0.0","0.0",2020-03-05,"Nebraska","41.5378","-99.7951"
"10865","NE","147.0","5.0",2020-06-22,"Nebraska","41.5378","-99.7951"
"10866","NE","267.0","0.0",2020-09-12,"Nebraska","41.5378","-99.7951"
"10867","NE","1476.0","41.0",2020-12-08,"Nebraska","41.5378","-99.7951"
"10868","NE","257.0","2.0",2020-05-11,"Nebraska","41.5378","-99.7951"
"10869","NE","0.0","0.0",2020-02-13,"Nebraska","41.5378","-99.7951"
"10870","NE","1221.0","10.0",2020-12-22,"Nebraska","41.5378","-99.7951"
"10871","NE","334.0","3.0",2020-08-11,"Nebraska","41.5378","-99.7951"
"10872","NE","620.0","1.0",2020-10-17,"Nebraska","41.5378","-99.7951"
"10873","NE","303.0","5.0",2020-05-21,"Nebraska","41.5378","-99.7951"
"10874","NE","144.0","0.0",2020-09-05,"Nebraska","41.5378","-99.7951"
"10875","NE","72.0","0.0",2020-04-17,"Nebraska","41.5378","-99.7951"
"10876","NE","330.0","-1.0",2020-04-27,"Nebraska","41.5378","-99.7951"
"10877","NE","187.0","0.0",2020-08-09,"Nebraska","41.5378","-99.7951"
"10878","NE","639.0","0.0",2020-10-07,"Nebraska","41.5378","-99.7951"
"10879","NE","1242.0","10.0",2020-12-16,"Nebraska","41.5378","-99.7951"
"10880","NE","424.0","0.0",2020-05-04,"Nebraska","41.5378","-99.7951"
"10881","NE","497.0","2.0",2020-04-30,"Nebraska","41.5378","-99.7951"
"10882","NE","637.0","0.0",2020-12-27,"Nebraska","41.5378","-99.7951"
"10883","NE","8.0","0.0",2020-03-22,"Nebraska","41.5378","-99.7951"
"10884","NE","2336.0","48.0",2020-12-02,"Nebraska","41.5378","-99.7951"
"10885","NE","2182.0","20.0",2020-11-10,"Nebraska","41.5378","-99.7951"
"10886","NE","792.0","0.0",2020-10-02,"Nebraska","41.5378","-99.7951"
"10887","NE","0.0","0.0",2020-03-14,"Nebraska","41.5378","-99.7951"
"10888","NE","0.0","0.0",2020-02-04,"Nebraska","41.5378","-99.7951"
"10889","NE","875.0","28.0",2020-12-28,"Nebraska","41.5378","-99.7951"
"10890","NE","110.0","0.0",2020-04-12,"Nebraska","41.5378","-99.7951"
"10891","NE","0.0","0.0",2020-02-14,"Nebraska","41.5378","-99.7951"
"10892","NE","178.0","6.0",2020-06-26,"Nebraska","41.5378","-99.7951"
"10893","NE","1.0","0.0",2020-03-11,"Nebraska","41.5378","-99.7951"
"10894","NE","223.0","0.0",2020-07-26,"Nebraska","41.5378","-99.7951"
"10895","NE","0.0","0.0",2020-01-23,"Nebraska","41.5378","-99.7951"
"10896","NE","695.0","7.0",2020-12-24,"Nebraska","41.5378","-99.7951"
"10897","NE","456.0","9.0",2020-09-10,"Nebraska","41.5378","-99.7951"
"10898","NE","502.0","2.0",2020-09-08,"Nebraska","41.5378","-99.7951"
"10899","NE","227.0","2.0",2020-07-17,"Nebraska","41.5378","-99.7951"
"10900","NE","2204.0","19.0",2020-11-17,"Nebraska","41.5378","-99.7951"
"10901","NE","0.0","0.0",2020-02-27,"Nebraska","41.5378","-99.7951"
"10902","NE","1321.0","17.0",2020-12-09,"Nebraska","41.5378","-99.7951"
"10903","NE","74.0","5.0",2020-04-21,"Nebraska","41.5378","-99.7951"
"10904","NE","641.0","2.0",2020-05-08,"Nebraska","41.5378","-99.7951"
"10905","NE","51.0","1.0",2020-04-15,"Nebraska","41.5378","-99.7951"
"10906","NE","1068.0","0.0",2021-01-17,"Nebraska","41.5378","-99.7951"
"10907","NE","131.0","3.0",2020-06-09,"Nebraska","41.5378","-99.7951"
"10908","NE","967.0","11.0",2020-12-20,"Nebraska","41.5378","-99.7951"
"10909","NE","109.0","2.0",2020-08-23,"Nebraska","41.5378","-99.7951"
"10910","NE","286.0","0.0",2020-09-20,"Nebraska","41.5378","-99.7951"
"10911","NE","1345.0","17.0",2020-12-18,"Nebraska","41.5378","-99.7951"
"10912","NE","961.0","12.0",2021-01-20,"Nebraska","41.5378","-99.7951"
"10913","NE","305.0","10.0",2020-09-21,"Nebraska","41.5378","-99.7951"
"10914","NE","2394.0","28.0",2020-11-25,"Nebraska","41.5378","-99.7951"
"10915","NE","19.0","0.0",2020-03-28,"Nebraska","41.5378","-99.7951"
"10916","NE","585.0","10.0",2021-01-04,"Nebraska","41.5378","-99.7951"
"10917","NE","271.0","1.0",2020-07-27,"Nebraska","41.5378","-99.7951"
"10918","NE","670.0","5.0",2020-12-19,"Nebraska","41.5378","-99.7951"
"10919","NE","0.0","0.0",2020-02-15,"Nebraska","41.5378","-99.7951"
"10920","NE","0.0","0.0",2020-02-18,"Nebraska","41.5378","-99.7951"
"10921","NE","32.0","1.0",2020-03-31,"Nebraska","41.5378","-99.7951"
"10922","NE","195.0","3.0",2020-06-17,"Nebraska","41.5378","-99.7951"
"10923","NE","214.0","5.0",2020-08-12,"Nebraska","41.5378","-99.7951"
"10924","NE","374.0","5.0",2020-08-27,"Nebraska","41.5378","-99.7951"
"10925","NE","262.0","0.0",2020-06-05,"Nebraska","41.5378","-99.7951"
"10926","NE","644.0","12.0",2021-01-11,"Nebraska","41.5378","-99.7951"
"10927","NE","215.0","3.0",2020-08-19,"Nebraska","41.5378","-99.7951"
"10928","NE","1761.0","16.0",2020-11-24,"Nebraska","41.5378","-99.7951"
"10929","NE","91.0","0.0",2020-06-07,"Nebraska","41.5378","-99.7951"
"10930","NE","507.0","0.0",2021-02-03,"Nebraska","41.5378","-99.7951"
"10931","NE","118.0","0.0",2020-06-08,"Nebraska","41.5378","-99.7951"
"10932","NE","0.0","0.0",2020-02-17,"Nebraska","41.5378","-99.7951"
"10933","NE","4.0","0.0",2020-03-21,"Nebraska","41.5378","-99.7951"
"10934","NE","0.0","0.0",2020-02-08,"Nebraska","41.5378","-99.7951"
"10935","NE","221.0","0.0",2020-05-25,"Nebraska","41.5378","-99.7951"
"10936","NE","167.0","0.0",2020-07-04,"Nebraska","41.5378","-99.7951"
"10937","NE","1297.0","5.0",2020-12-17,"Nebraska","41.5378","-99.7951"
"10938","NE","663.0","7.0",2020-10-08,"Nebraska","41.5378","-99.7951"
"10939","NE","311.0","3.0",2020-08-05,"Nebraska","41.5378","-99.7951"
"10940","NE","383.0","4.0",2020-05-13,"Nebraska","41.5378","-99.7951"
"10941","NE","268.0","4.0",2020-07-28,"Nebraska","41.5378","-99.7951"
"10942","NE","131.0","0.0",2020-08-16,"Nebraska","41.5378","-99.7951"
"10943","NE","277.0","2.0",2020-05-18,"Nebraska","41.5378","-99.7951"
"10944","NE","1448.0","10.0",2021-01-05,"Nebraska","41.5378","-99.7951"
"10945","NE","557.0","3.0",2020-05-01,"Nebraska","41.5378","-99.7951"
"10946","NE","91.0","4.0",2020-04-22,"Nebraska","41.5378","-99.7951"
"10947","NE","45.0","0.0",2020-04-06,"Nebraska","41.5378","-99.7951"
"10948","NE","0.0","0.0",2020-03-02,"Nebraska","41.5378","-99.7951"
"10949","NE","2243.0","8.0",2020-12-05,"Nebraska","41.5378","-99.7951"
"10950","NE","30.0","2.0",2020-04-14,"Nebraska","41.5378","-99.7951"
"10951","NE","262.0","6.0",2020-08-18,"Nebraska","41.5378","-99.7951"
"10952","NE","1338.0","40.0",2020-12-23,"Nebraska","41.5378","-99.7951"
"10953","NE","973.0","-1.0",2021-01-30,"Nebraska","41.5378","-99.7951"
"10954","NE","0.0","0.0",2020-02-20,"Nebraska","41.5378","-99.7951"
"10955","NE","474.0","5.0",2020-09-03,"Nebraska","41.5378","-99.7951"
"10956","NE","328.0","1.0",2020-09-15,"Nebraska","41.5378","-99.7951"
"10957","NE","419.0","4.0",2020-05-07,"Nebraska","41.5378","-99.7951"
"10958","NE","66.0","2.0",2020-04-07,"Nebraska","41.5378","-99.7951"
"10959","NE","221.0","0.0",2020-07-25,"Nebraska","41.5378","-99.7951"
"10960","NE","0.0","0.0",2020-02-01,"Nebraska","41.5378","-99.7951"
"10961","NE","125.0","3.0",2020-06-25,"Nebraska","41.5378","-99.7951"
"10962","NE","814.0","4.0",2021-01-28,"Nebraska","41.5378","-99.7951"
"10963","NE","410.0","13.0",2020-04-29,"Nebraska","41.5378","-99.7951"
"10964","NE","1090.0","11.0",2021-02-02,"Nebraska","41.5378","-99.7951"
"10965","NE","1266.0","11.0",2020-12-06,"Nebraska","41.5378","-99.7951"
"10966","NE","251.0","1.0",2020-06-27,"Nebraska","41.5378","-99.7951"
"10967","NE","0.0","0.0",2020-02-22,"Nebraska","41.5378","-99.7951"
"10968","NE","180.0","11.0",2020-06-16,"Nebraska","41.5378","-99.7951"
"10969","NE","2381.0","43.0",2020-11-20,"Nebraska","41.5378","-99.7951"
"10970","NE","0.0","0.0",2020-02-16,"Nebraska","41.5378","-99.7951"
"10971","NE","352.0","10.0",2021-02-05,"Nebraska","41.5378","-99.7951"
"10972","NE","1850.0","35.0",2020-12-10,"Nebraska","41.5378","-99.7951"
"10973","NE","0.0","0.0",2020-02-10,"Nebraska","41.5378","-99.7951"
"10974","NE","189.0","6.0",2020-06-18,"Nebraska","41.5378","-99.7951"
"10975","NE","1085.0","5.0",2020-10-10,"Nebraska","41.5378","-99.7951"
"10976","NE","332.0","5.0",2020-07-23,"Nebraska","41.5378","-99.7951"
"10977","NE","2.0","0.0",2020-03-23,"Nebraska","41.5378","-99.7951"
"10978","NE","208.0","2.0",2020-07-03,"Nebraska","41.5378","-99.7951"
